OBJECTID,Shape,Join_Count,TARGET_FID,Crash_Year,Crash_Street,Crash_Ref_Number,Crash_Severity,Crash_Year,Crash_Month,Crash_Day_Of_Week,Crash_Hour,Crash_Nature,Crash_Type,Crash_Longitude_GDA94,Crash_Latitude_GDA94,Crash_Street,Crash_Street_Intersecting,Loc_Suburb,Loc_Local_Government_Area,Loc_Post_Code,Loc_Police_Division,Loc_Police_District,Loc_Police_Region,Loc_Queensland_Transport_Region,Loc_Main_Roads_Region,Loc_ABS_Statistical_Area_2,Loc_ABS_Statistical_Area_3,Loc_ABS_Statistical_Area_4,Loc_ABS_Remoteness,Loc_State_Electorate,Loc_Federal_Electorate,Crash_Controlling_Authority,Crash_Roadway_Feature,Crash_Traffic_Control,Crash_Speed_Limit,Crash_Road_Surface_Condition,Crash_Atmospheric_Condition,Crash_Lighting_Condition,Crash_Road_Horiz_Align,Crash_Road_Vert_Align,Crash_DCA_Code,Crash_DCA_Description,Crash_DCA_Group_Description,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_Total,Count_Unit_Car,Count_Unit_Motorcycle_Moped,Count_Unit_Truck,Count_Unit_Bus,Count_Unit_Bicycle,Count_Unit_Pedestrian,Count_Unit_Other,Shape_Length,Shape_Area
513,Polygon,1,513,2,Samford - Mt Glorious Rd,127583,Hospitalisation,2014,July,Friday,12,Fall from vehicle,Single Vehicle,152.775057,-27.359273,Samford - Mt Glorious Rd,<Null>,Mount Nebo,Moreton Bay Region,4520,Ferny Grove,North Brisbane,Brisbane,SEQ North,North Coast and Wide Bay/Burnett,Samford Valley,The Hills District,Moreton Bay - South,Inner Regional,Pine Rivers,Dickson,State-controlled,Forestry/National Park Road,No traffic control,60 km/h,Sealed - Wet,Clear,Daylight,Curved - view obscured,Dip,805,Off Path-Curve: Out Of Control On Cway,Out of control on curve,0,1,0,1,2,0,1,0,0,0,0,0,0.001202,0
514,Polygon,1,514,2,Shand St,127575,Hospitalisation,2014,July,Friday,8,Angle,Multi-Vehicle,152.999862,-27.418379,Shand St,Sicklefield Rd,Enoggera,Brisbane City,4051,Stafford,North Brisbane,Brisbane,SEQ North,Metropolitan,Alderley,Brisbane Inner - North,Brisbane Inner City,Major Cities,Everton,Brisbane,Locally-controlled,Merge Lane,No traffic control,0 - 50 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,307,Veh'S Same Direction: Lane Change Left,Lane changes,0,1,0,0,1,0,0,2,0,0,0,0,0.001202,0
515,Polygon,1,515,2,South East Arterial Rd,17698,Hospitalisation,2014,February,Tuesday,5,Angle,Multi-Vehicle,153.038914,-27.50887,South East Arterial Rd,<Null>,Greenslopes,Brisbane City,4120,Coorparoo,South Brisbane,Brisbane,SEQ South,Metropolitan,Greenslopes,Holland Park - Yeronga,Brisbane - South,Major Cities,Greenslopes,Griffith,State-controlled,Merge Lane,No traffic control,80 - 90 km/h,Sealed - Wet,Raining,Daylight,Straight,Level,804,Off Path-Curve: Off Cway Lt Bend Hit Obj,Off carriageway on curve hit object,0,1,0,0,1,1,0,0,0,0,0,0,0.001202,0
516,Polygon,1,516,2,Springwood Connection Rd,96146,Hospitalisation,2014,May,Wednesday,18,Angle,Multi-Vehicle,153.13669,-27.639859,Springwood Connection Rd,<Null>,Slacks Creek,Logan City,4127,Springwood,Logan,South Eastern,SEQ South,South Coast,Slacks Creek,Springwood - Kingston,Logan - Beaudesert,Major Cities,Waterford,Rankin,State-controlled,Median Opening,No traffic control,60 km/h,Sealed - Dry,Raining,Darkness - Not lighted,Straight,Level,408,Veh'S Manoeuvring: Entering From Footway,Vehicle leaving driveway,0,1,0,0,1,1,0,0,0,1,0,0,0.001203,0
517,Polygon,1,517,2,Stegemann Rd,183808,Hospitalisation,2014,May,Sunday,1,Hit object,Single Vehicle,153.138018,-27.754769,Stegemann Rd,<Null>,Logan Village,Logan City,4207,Jimboomba,Logan,South Eastern,SEQ South,South Coast,Logan Village,Jimboomba,Logan - Beaudesert,Major Cities,Logan,Forde,Locally-controlled,Forestry/National Park Road,No traffic control,60 km/h,Sealed - Dry,Fog,Darkness - Not lighted,Curved - view obscured,Level,803,Off Path-Curve: Off Cway Rt Bend Hit Obj,Off carriageway on curve hit object,0,1,0,0,1,1,0,0,0,0,0,0,0.001204,0
518,Polygon,1,518,2,Strathpine - Samford Rd,127492,Hospitalisation,2014,February,Thursday,16,Fall from vehicle,Single Vehicle,152.887948,-27.362152,Strathpine - Samford Rd,<Null>,Samford Valley,Moreton Bay Region,4520,Ferny Grove,North Brisbane,Brisbane,SEQ North,North Coast and Wide Bay/Burnett,Samford Valley,The Hills District,Moreton Bay - South,Major Cities,Pine Rivers,Dickson,State-controlled,Merge Lane,No traffic control,80 - 90 km/h,Sealed - Dry,Clear,Daylight,Curved - view obscured,Crest,201,Veh'S Opposite Approach: Head On,Head-on,0,2,0,0,2,2,1,0,0,0,0,0,0.001202,0
519,Polygon,1,519,2,Sturt St,283012,Hospitalisation,2014,February,Thursday,9,Hit pedestrian,Hit pedestrian,146.813395,-19.261891,Sturt St,<Null>,Townsville City,Townsville City,4810,Townsville,Townsville,Northern,Northern,North Queensland,Townsville City - North Ward,Townsville,Townsville,Outer Regional,Townsville,Herbert,Locally-controlled,Median Opening,No traffic control,0 - 50 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,1,Ped'N: Near Side Vehicle Hit From Right,Pedestrian,0,1,0,0,1,1,0,0,0,0,1,0,0.001164,0
520,Polygon,1,520,2,Tableland Rd,241394,Hospitalisation,2014,August,Sunday,12,Head-on,Multi-Vehicle,151.04129,-24.24041,Tableland Rd,<Null>,Diglum,Gladstone Region,4680,Calliope,Capricornia,Central,Central,Central Queensland,Gladstone Hinterland,Gladstone,Central Queensland,Outer Regional,Callide,Flynn,Locally-controlled,Forestry/National Park Road,No traffic control,100 - 110 km/h,Unsealed - Dry,Clear,Daylight,Curved - view obscured,Crest,201,Veh'S Opposite Approach: Head On,Head-on,0,1,0,0,1,1,1,0,0,0,0,0,0.001185,0
521,Polygon,1,521,2,Wynnum Rd,37102,Hospitalisation,2014,October,Friday,8,Angle,Multi-Vehicle,153.071683,-27.468412,Wynnum Rd,<Null>,Morningside,Brisbane City,4170,Morningside,South Brisbane,Brisbane,SEQ South,Metropolitan,Morningside - Seven Hills,Brisbane Inner - East,Brisbane Inner City,Major Cities,Bulimba,Griffith,Locally-controlled,Median Opening,No traffic control,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,306,Veh'S Same Direction: Lane Change Right,Lane changes,0,2,0,0,2,1,1,0,0,0,0,0,0.001202,0
522,Polygon,1,522,2,Anzac Pde,255109,Hospitalisation,2015,January,Saturday,18,Hit object,Single Vehicle,150.7495,-23.1326,Anzac Pde,<Null>,Yeppoon,Livingstone Shire,4703,Yeppoon,Capricornia,Central,Central,Central Queensland,Yeppoon,Rockhampton,Central Queensland,Inner Regional,Keppel,Capricornia,Locally-controlled,Median Opening,Give way sign,0 - 50 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,405,Veh'S Manoeuvring: Rev Into Fixed Object,Other,0,1,0,0,1,1,0,0,0,0,0,0,0.00118,0
523,Polygon,1,523,2,Broadwater Forest Rd,271803,Hospitalisation,2015,October,Friday,14,Overturned,Single Vehicle,145.999584,-18.451453,Broadwater Forest Rd,<Null>,Abergowrie,Hinchinbrook Shire,4850,Ingham,Townsville,Northern,Northern,North Queensland,Ingham Region,Charters Towers - Ayr - Ingham,Townsville,Remote,Hinchinbrook,Kennedy,Locally-controlled,Forestry/National Park Road,No traffic control,0 - 50 km/h,Unsealed - Dry,Clear,Daylight,Curved - view obscured,Dip,804,Off Path-Curve: Off Cway Lt Bend Hit Obj,Off carriageway on curve hit object,0,2,2,0,4,1,0,0,0,0,0,0,0.001161,0
524,Polygon,1,524,2,Bump Rd,299532,Hospitalisation,2015,May,Sunday,11,Rear-end,Multi-Vehicle,145.429242,-16.613259,Bump Rd,<Null>,Julatten,Mareeba Shire,4871,Mount Molloy,Far North,Northern,Northern,North Queensland,Tablelands,Far North,Queensland - Outback,Outer Regional,Cook,Kennedy,Locally-controlled,Forestry/National Park Road,No traffic control,100 - 110 km/h,Unsealed - Dry,Clear,Daylight,Curved - view obscured,Grade,400,Veh'S Manoeuvring: Other,Other,0,1,1,2,4,0,0,0,0,1,0,4,0.001155,0
525,Polygon,2,525,2,Burpengary - Caboolture Rd,76438,Hospitalisation,2015,April,Tuesday,11,Angle,Multi-Vehicle,152.954025,-27.117674,Burpengary - Caboolture Rd,<Null>,Morayfield,Moreton Bay Region,4506,Caboolture,Moreton,Southern,SEQ North,North Coast and Wide Bay/Burnett,Caboolture - South,Caboolture,Moreton Bay - North,Major Cities,Morayfield,Longman,State-controlled,Median Opening,Operating traffic lights,60 km/h,Sealed - Wet,Raining,Daylight,Straight,Level,202,Veh'S Opposite Approach: Thru-Right,Opposing vehicles turning,0,4,0,0,4,2,0,0,0,0,0,0,0.0012,0
526,Polygon,1,526,2,Cairns Western Arterial Rd,302528,Hospitalisation,2015,May,Sunday,11,Hit object,Single Vehicle,145.70457,-16.893115,Cairns Western Arterial Rd,<Null>,Redlynch,Cairns Region,4870,Cairns,Far North,Northern,Northern,North Queensland,Redlynch,Cairns - North,Cairns,Outer Regional,Barron River,Leichhardt,State-controlled,Merge Lane,No traffic control,80 - 90 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,703,Off Path-Straight: Left Off Cway Hit Obj,Off carriageway on straight hit object,0,1,0,0,1,1,0,0,0,0,0,0,0.001156,0
527,Polygon,1,527,2,Cleveland Sub-Arterial Rd,105323,Hospitalisation,2015,December,Friday,6,Hit object,Single Vehicle,153.128404,-27.504166,Cleveland Sub-Arterial Rd,<Null>,Belmont,Brisbane City,4153,Capalaba,South Brisbane,Brisbane,SEQ South,Metropolitan,Belmont - Gumdale,Capalaba,Brisbane - East,Major Cities,Chatsworth,Bonner,State-controlled,Merge Lane,No traffic control,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,708,Off Path-Straight: Mounts Traffic Island,Off carriageway on straight hit object,0,1,0,0,1,0,1,0,0,0,0,0,0.001202,0
528,Polygon,1,528,2,Coombabah Rd,179762,Hospitalisation,2015,July,Friday,16,Head-on,Multi-Vehicle,153.384778,-27.92168,Coombabah Rd,Pine Ridge Rd,Biggera Waters,Gold Coast City,4216,Runaway Bay,Gold Coast,South Eastern,SEQ South,South Coast,Coombabah,Gold Coast - North,Gold Coast,Major Cities,Broadwater,Fadden,Locally-controlled,Median Opening,No traffic control,60 km/h,Sealed - Dry,Clear,Dawn/Dusk,Curved - view obscured,Level,201,Veh'S Opposite Approach: Head On,Head-on,0,3,0,0,3,2,0,0,0,0,0,0,0.001205,0
529,Polygon,1,529,2,Currumbin Creek Rd,195211,Hospitalisation,2015,February,Thursday,13,Head-on,Multi-Vehicle,153.359068,-28.230364,Currumbin Creek Rd,<Null>,Currumbin Valley,Gold Coast City,4223,Coolangatta,Gold Coast,South Eastern,SEQ South,South Coast,Currumbin Valley - Tallebudgera,Mudgeeraba - Tallebudgera,Gold Coast,Inner Regional,Currumbin,Mcpherson,Locally-controlled,Forestry/National Park Road,No traffic control,60 km/h,Sealed - Dry,Clear,Daylight,Curved - view open,Level,201,Veh'S Opposite Approach: Head On,Head-on,0,1,1,0,2,2,0,0,0,0,0,0,0.001207,0
530,Polygon,1,530,2,Doreen St,306548,Hospitalisation,2015,June,Friday,11,Angle,Multi-Vehicle,139.492309,-20.731408,Doreen St,Mt Isa - Duchess Rd,Mornington,Mount Isa City,4825,Mount Isa,Mount Isa,Northern,Northern,North Queensland,Mount Isa,Outback - North,Queensland - Outback,Remote,Traeger,Kennedy,State-controlled,Median Opening,No traffic control,0 - 50 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,401,Veh'S Manoeuvring: Leaving Parking,Vehicle leaving driveway,0,1,0,0,1,1,0,0,1,0,0,0,0.00117,0
531,Polygon,1,531,2,East St,252974,Hospitalisation,2015,September,Wednesday,10,Hit parked vehicle,Single Vehicle,150.514385,-23.379581,East St,<Null>,Rockhampton City,Rockhampton Region,4700,Rockhampton,Capricornia,Central,Central,Central Queensland,Rockhampton City,Rockhampton,Central Queensland,Inner Regional,Rockhampton,Capricornia,Locally-controlled,Median Opening,No traffic control,0 - 50 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,704,Off Path-Straight:Right Off Cway Hit Obj,Off carriageway on straight hit object,0,2,0,0,2,3,0,0,0,0,0,0,0.001181,0
532,Polygon,1,532,2,Foster Rd,294472,Hospitalisation,2015,October,Sunday,12,Hit object,Single Vehicle,145.7387,-16.98717,Foster Rd,<Null>,Mount Sheridan,Cairns Region,4868,Edmonton,Far North,Northern,Northern,North Queensland,Mount Sheridan,Cairns - South,Cairns,Outer Regional,Mulgrave,Leichhardt,Locally-controlled,Median Opening,No traffic control,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Grade,704,Off Path-Straight:Right Off Cway Hit Obj,Off carriageway on straight hit object,0,1,0,0,1,1,0,0,0,0,0,0,0.001156,0
533,Polygon,1,533,2,Gateway Arterial Rd,122666,Hospitalisation,2015,July,Wednesday,18,Rear-end,Multi-Vehicle,153.075323,-27.40794,Gateway Arterial Rd,<Null>,Nundah,Brisbane City,4012,Hendra,North Brisbane,Brisbane,SEQ North,Metropolitan,Hendra,Brisbane Inner - North,Brisbane Inner City,Major Cities,Nudgee,Brisbane,State-controlled,Merge Lane,No traffic control,80 - 90 km/h,Sealed - Dry,Clear,Darkness - Lighted,Curved - view open,Level,301,Veh'S Same Direction: Rear End,Rear-end,0,1,0,0,1,1,1,0,0,0,0,0,0.001202,0
534,Polygon,1,534,2,Gympie Arterial Rd,64996,Hospitalisation,2015,March,Tuesday,7,Angle,Multi-Vehicle,153.021695,-27.372261,Gympie Arterial Rd,<Null>,Aspley,Brisbane City,4034,Carseldine,North Brisbane,Brisbane,SEQ North,Metropolitan,Aspley,Chermside,Brisbane - North,Major Cities,Aspley,Lilley,State-controlled,Merge Lane,No traffic control,70 km/h,Sealed - Dry,Clear,Daylight,Straight,Grade,301,Veh'S Same Direction: Rear End,Rear-end,0,1,1,0,2,2,0,0,0,0,0,0,0.001202,0
535,Polygon,1,535,2,Hoare St,291669,Hospitalisation,2015,May,Tuesday,8,Angle,Multi-Vehicle,145.752395,-16.923949,Hoare St,<Null>,Manunda,Cairns Region,4870,Cairns,Far North,Northern,Northern,North Queensland,Manunda,Cairns - South,Cairns,Outer Regional,Cairns,Leichhardt,Locally-controlled,Median Opening,Pedestrian operated lights,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,408,Veh'S Manoeuvring: Entering From Footway,Vehicle leaving driveway,0,1,0,0,1,1,0,0,0,1,0,0,0.001156,0
536,Polygon,1,536,2,Hope Island Rd,179724,Hospitalisation,2015,January,Friday,12,Angle,Multi-Vehicle,153.388254,-27.911081,Hope Island Rd,<Null>,Runaway Bay,Gold Coast City,4216,Runaway Bay,Gold Coast,South Eastern,SEQ South,South Coast,Runaway Bay,Gold Coast - North,Gold Coast,Major Cities,Broadwater,Fadden,State-controlled,Median Opening,No traffic control,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,207,Veh'S Opposite Approach: U-Turn,U-turn,0,1,0,0,1,1,1,0,0,0,0,0,0.001205,0
537,Polygon,1,537,2,Kirrama Range Rd,303483,Hospitalisation,2015,August,Tuesday,9,Fall from vehicle,Single Vehicle,145.706341,-18.17254,Kirrama Range Rd,<Null>,Murray Upper,Cassowary Coast Region,4854,Tully,Far North,Northern,Northern,North Queensland,Tully,Innisfail - Cassowary Coast,Cairns,Remote,Hinchinbrook,Kennedy,Locally-controlled,Forestry/National Park Road,No traffic control,100 - 110 km/h,Unsealed - Dry,Clear,Daylight,Curved - view open,Grade,805,Off Path-Curve: Out Of Control On Cway,Out of control on curve,0,1,0,0,1,0,1,0,0,0,0,0,0.00116,0
538,Polygon,1,538,2,Mount Glorious Rd,151488,Hospitalisation,2015,August,Monday,11,Fall from vehicle,Single Vehicle,152.698255,-27.304917,Mount Glorious Rd,<Null>,Dundas,Somerset Region,4306,Lowood,Ipswich,Southern,SEQ North,North Coast and Wide Bay/Burnett,Esk,Ipswich Hinterland,Ipswich,Inner Regional,Nanango,Blair,State-controlled,Forestry/National Park Road,No traffic control,80 - 90 km/h,Sealed - Dry,Clear,Daylight,Curved - view open,Dip,805,Off Path-Curve: Out Of Control On Cway,Out of control on curve,0,1,0,0,1,0,1,0,0,0,0,0,0.001201,0
539,Polygon,1,539,2,Mulgrave Rd,291641,Hospitalisation,2015,April,Tuesday,10,Sideswipe,Multi-Vehicle,145.750247,-16.936941,Mulgrave Rd,<Null>,Bungalow,Cairns Region,4870,Cairns,Far North,Northern,Northern,North Queensland,Westcourt - Bungalow,Cairns - South,Cairns,Outer Regional,Cairns,Leichhardt,State-controlled,Merge Lane,No traffic control,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,307,Veh'S Same Direction: Lane Change Left,Lane changes,0,1,0,0,1,1,1,0,0,0,0,0,0.001156,0
540,Polygon,4,540,2,Nambour Connection Rd,160100,Hospitalisation,2015,March,Tuesday,15,Angle,Multi-Vehicle,152.963039,-26.641162,Nambour Connection Rd,<Null>,Nambour,Sunshine Coast Region,4560,Nambour,Sunshine Coast,Central,SEQ North,North Coast and Wide Bay/Burnett,Nambour,Nambour,Sunshine Coast,Major Cities,Nicklin,Fairfax,State-controlled,Median Opening,No traffic control,80 - 90 km/h,Sealed - Dry,Clear,Daylight,Curved - view open,Grade,104,Veh'S Adjacent Approach: Thru-Right,Intersection from adjacent approaches,0,1,1,0,2,1,1,0,0,0,0,0,0.001322,0
541,Polygon,1,541,2,Peninsula Developmental Rd,297257,Hospitalisation,2015,September,Friday,8,Fall from vehicle,Single Vehicle,144.23578,-15.46391,Peninsula Developmental Rd,<Null>,Laura,Cook Shire,4892,Laura,Far North,Northern,Northern,North Queensland,Cape York,Far North,Queensland - Outback,Very Remote,Cook,Leichhardt,State-controlled,Forestry/National Park Road,No traffic control,100 - 110 km/h,Unsealed - Dry,Clear,Daylight,Straight,Grade,705,Off Path-Straight:Out Of Control On Cway,Out of control on straight,0,1,0,0,1,0,1,0,0,0,0,0,0.001152,0
542,Polygon,1,542,2,Scottsdale Dr,138529,Hospitalisation,2015,March,Tuesday,11,Angle,Multi-Vehicle,153.390761,-28.081449,Scottsdale Dr,<Null>,Robina,Gold Coast City,4226,Robina,Gold Coast,South Eastern,SEQ South,South Coast,Robina,Robina,Gold Coast,Major Cities,Mermaid Beach,Mcpherson,Locally-controlled,Median Opening,No traffic control,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,202,Veh'S Opposite Approach: Thru-Right,Opposing vehicles turning,0,2,1,0,3,2,0,0,0,0,0,0,0.001206,0
543,Polygon,2,543,2,Seventy Five Mile Beach Rd,309412,Hospitalisation,2015,May,Friday,16,Overturned,Single Vehicle,153.282227,-25.17444,Seventy Five Mile Beach Rd,<Null>,Fraser Island,Fraser Coast Region,4581,Fraser Island,Wide Bay Burnett,Central,Southern,North Coast and Wide Bay/Burnett,Burrum - Fraser,Maryborough,Wide Bay,Remote,Hervey Bay,Wide Bay,Locally-controlled,Forestry/National Park Road,No traffic control,80 - 90 km/h,Unsealed - Wet,Clear,Daylight,Straight,Level,705,Off Path-Straight:Out Of Control On Cway,Out of control on straight,0,1,0,0,1,1,0,0,0,0,0,0,0.00119,0
544,Polygon,1,544,2,Smiths Rd,132370,Hospitalisation,2015,May,Monday,10,Rear-end,Multi-Vehicle,152.897493,-27.609348,Smiths Rd,<Null>,Goodna,Ipswich City,4300,Goodna,Ipswich,Southern,SEQ South,Metropolitan,Goodna,Springfield - Redbank,Ipswich,Major Cities,Bundamba,Oxley,Locally-controlled,Median Opening,No traffic control,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,304,Veh'S Same Direction: U-Turn,U-turn,0,1,0,0,1,2,0,0,0,0,0,0,0.001203,0
545,Polygon,2,545,2,South East Arterial Rd,24323,Hospitalisation,2015,August,Saturday,17,Hit object,Single Vehicle,153.054768,-27.52337,South East Arterial Rd,<Null>,Holland Park West,Brisbane City,4121,Holland Park,South Brisbane,Brisbane,SEQ South,Metropolitan,Holland Park West,Holland Park - Yeronga,Brisbane - South,Major Cities,Greenslopes,Griffith,State-controlled,Merge Lane,No traffic control,100 - 110 km/h,Sealed - Wet,Raining,Darkness - Lighted,Straight,Level,300,Veh'S Same Direction: Other,Other,0,1,0,0,1,3,0,0,0,0,0,0,0.002405,0
546,Polygon,1,546,2,Southport - Burleigh Rd,138506,Hospitalisation,2015,February,Thursday,12,Hit object,Single Vehicle,153.407658,-28.041682,Southport - Burleigh Rd,<Null>,Mermaid Waters,Gold Coast City,4218,Broadbeach,Gold Coast,South Eastern,SEQ South,South Coast,Mermaid Waters,Broadbeach - Burleigh,Gold Coast,Major Cities,Mermaid Beach,Moncrieff,State-controlled,Merge Lane,No traffic control,80 - 90 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,703,Off Path-Straight: Left Off Cway Hit Obj,Off carriageway on straight hit object,0,1,1,0,2,2,0,0,0,0,0,0,0.001206,0
547,Polygon,2,547,2,Sunny Park Shopping Centre Accs,48722,Hospitalisation,2015,July,Wednesday,17,Angle,Multi-Vehicle,153.066102,-27.572232,Mccullough St,<Null>,Sunnybank,Brisbane City,4109,Upper Mount Gravatt,South Brisbane,Brisbane,SEQ South,Metropolitan,Sunnybank,Sunnybank,Brisbane - South,Major Cities,Toohey,Moreton,Locally-controlled,Median Opening,Operating traffic lights,60 km/h,Sealed - Dry,Clear,Darkness - Lighted,Straight,Level,406,Veh'S Manoeuvring: Leaving Driveway,Vehicle leaving driveway,0,1,0,0,1,2,0,0,0,0,0,0,0.001203,0
548,Polygon,1,548,2,Telegraph Rd,65123,Hospitalisation,2015,September,Tuesday,6,Sideswipe,Multi-Vehicle,153.0265,-27.331235,Telegraph Rd,<Null>,Fitzgibbon,Brisbane City,4018,Sandgate,North Brisbane,Brisbane,SEQ North,Metropolitan,Taigum - Fitzgibbon,Sandgate,Brisbane - North,Major Cities,Sandgate,Petrie,Locally-controlled,Median Opening,No traffic control,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,306,Veh'S Same Direction: Lane Change Right,Lane changes,0,1,0,0,1,1,1,0,0,0,0,0,0.001201,0
549,Polygon,1,549,2,Townsville Port Rd,283141,Hospitalisation,2015,January,Wednesday,6,Sideswipe,Multi-Vehicle,146.83513,-19.266041,Townsville Port Rd,<Null>,South Townsville,Townsville City,4810,Townsville,Townsville,Northern,Northern,North Queensland,South Townsville - Railway Estate,Townsville,Townsville,Outer Regional,Townsville,Herbert,State-controlled,Merge Lane,No traffic control,60 km/h,Sealed - Dry,Clear,Daylight,Curved - view open,Level,408,Veh'S Manoeuvring: Entering From Footway,Vehicle leaving driveway,0,1,0,0,1,1,1,0,0,0,0,0,0.001164,0
550,Polygon,5,550,2,Unnamed Forestry Rd,178216,Hospitalisation,2015,May,Saturday,11,Head-on,Multi-Vehicle,152.842246,-26.991201,Unnamed Forestry Rd,<Null>,Bracalba,Moreton Bay Region,4512,Woodford,Moreton,Southern,SEQ North,North Coast and Wide Bay/Burnett,Woodford - Daguilar,Caboolture Hinterland,Moreton Bay - North,Inner Regional,Glass House,Longman,Locally-controlled,Forestry/National Park Road,No traffic control,0 - 50 km/h,Unsealed - Dry,Clear,Daylight,Curved - view obscured,Level,201,Veh'S Opposite Approach: Head On,Head-on,0,1,0,0,1,0,1,0,0,0,0,1,0.005946,0.000001
551,Polygon,1,551,2,Watts Rd,237666,Hospitalisation,2015,January,Friday,15,Hit object,Single Vehicle,152.146522,-28.337665,Watts Rd,<Null>,Loch Lomond,Southern Downs Region,4370,Killarney,Darling Downs,Southern,Southern,Downs South West,Southern Downs - East,Granite Belt,Darling Downs - Maranoa,Inner Regional,Southern Downs,Maranoa,Locally-controlled,Forestry/National Park Road,No traffic control,100 - 110 km/h,Unsealed - Dry,Clear,Daylight,Straight,Grade,607,Veh'S On Path: Temporary Object On C'Way,Other,0,2,0,0,2,0,1,0,0,0,0,0,0.001207,0
552,Polygon,1,552,2,Western Yeppoon - Byfield Rd,255117,Hospitalisation,2015,April,Saturday,7,Hit object,Single Vehicle,150.679569,-22.881265,Western Yeppoon - Byfield Rd,<Null>,Byfield,Livingstone Shire,4703,Yeppoon,Capricornia,Central,Central,Central Queensland,Rockhampton Region - North,Rockhampton,Central Queensland,Outer Regional,Keppel,Capricornia,State-controlled,Forestry/National Park Road,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Curved - view obscured,Level,607,Veh'S On Path: Temporary Object On C'Way,Other,0,1,0,0,1,0,1,0,0,0,0,0,0.001179,0
553,Polygon,1,553,2,Airport Link On Ramp,122835,Hospitalisation,2016,February,Wednesday,9,Sideswipe,Multi-Vehicle,153.034158,-27.412851,Airport Link On Ramp,<Null>,Gordon Park,Brisbane City,4031,Hendra,North Brisbane,Brisbane,SEQ North,Metropolitan,Kedron - Gordon Park,Chermside,Brisbane - North,Major Cities,Stafford,Lilley,State-controlled,Merge Lane,No traffic control,60 km/h,Sealed - Dry,Clear,Darkness - Lighted,Straight,Level,307,Veh'S Same Direction: Lane Change Left,Lane changes,0,1,0,0,1,1,0,1,0,0,0,0,0.001202,0
