OBJECTID,Shape,Join_Count,TARGET_FID,Crash_Year,Crash_Street,Crash_Ref_Number,Crash_Severity,Crash_Year,Crash_Month,Crash_Day_Of_Week,Crash_Hour,Crash_Nature,Crash_Type,Crash_Longitude_GDA94,Crash_Latitude_GDA94,Crash_Street,Crash_Street_Intersecting,Loc_Suburb,Loc_Local_Government_Area,Loc_Post_Code,Loc_Police_Division,Loc_Police_District,Loc_Police_Region,Loc_Queensland_Transport_Region,Loc_Main_Roads_Region,Loc_ABS_Statistical_Area_2,Loc_ABS_Statistical_Area_3,Loc_ABS_Statistical_Area_4,Loc_ABS_Remoteness,Loc_State_Electorate,Loc_Federal_Electorate,Crash_Controlling_Authority,Crash_Roadway_Feature,Crash_Traffic_Control,Crash_Speed_Limit,Crash_Road_Surface_Condition,Crash_Atmospheric_Condition,Crash_Lighting_Condition,Crash_Road_Horiz_Align,Crash_Road_Vert_Align,Crash_DCA_Code,Crash_DCA_Description,Crash_DCA_Group_Description,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_Total,Count_Unit_Car,Count_Unit_Motorcycle_Moped,Count_Unit_Truck,Count_Unit_Bus,Count_Unit_Bicycle,Count_Unit_Pedestrian,Count_Unit_Other,Shape_Length,Shape_Area
533,Polygon,5,533,2,Mitchell Hwy,239661,Hospitalisation,2016,June,Monday,8,Hit animal,Other,145.794473,-28.181555,Mitchell Hwy,<Null>,Cunnamulla,Paroo Shire,4490,Cunnamulla,South West,Southern,Southern,Downs South West,Far South West,Outback - South,Queensland - Outback,Very Remote,Warrego,Maranoa,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Wet,Clear,Daylight,Straight,Level,609,Pass & Misc: Hit Animal,Hit animal,0,1,0,0,1,0,1,0,0,0,0,0,0.006014,0.000001
534,Polygon,9,534,2,Moonie Hwy,230031,Hospitalisation,2016,May,Monday,18,Overturned,Single Vehicle,151.168431,-27.219114,Moonie Hwy,Nandi Rd,Nandi,Western Downs Region,4405,Dalby,South West,Southern,Southern,Downs South West,Wambo,Darling Downs - East,Darling Downs - Maranoa,Inner Regional,Warrego,Maranoa,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Darkness - Not lighted,Curved - view open,Level,801,Off Path-Curve: Off Cway Right Bend,Off carriageway on curve,0,1,0,0,1,0,0,1,0,0,0,0,0.00721,0.000001
535,Polygon,23,535,2,Mt Lindesay Hwy,67982,Hospitalisation,2016,December,Tuesday,9,Hit pedestrian,Hit pedestrian,152.995646,-27.986741,Mt Lindesay Hwy,Mt Lindesay Hwy Service Rd,Beaudesert,Scenic Rim Region,4285,Beaudesert,Logan,South Eastern,SEQ South,South Coast,Beaudesert,Beaudesert,Logan - Beaudesert,Inner Regional,Scenic Rim,Wright,State-controlled,No Roadway Feature,Pedestrian crossing sign,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,3,Ped'N: Far Side Vehicle Hit From Left,Pedestrian,0,1,0,0,1,1,0,0,0,0,1,0,0.019279,0.000002
536,Polygon,14,536,2,Mulligan Hwy,292708,Fatal,2016,January,Saturday,23,Hit animal,Other,144.987736,-15.763851,Mulligan Hwy,<Null>,Lakeland,Cook Shire,4871,Cooktown,Far North,Northern,Northern,North Queensland,Cape York,Far North,Queensland - Outback,Remote,Cook,Leichhardt,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Darkness - Not lighted,Curved - view open,Level,609,Pass & Misc: Hit Animal,Hit animal,1,0,0,0,1,1,0,0,0,0,0,0,0.016162,0.000001
537,Polygon,47,537,2,New England Hwy,220832,Hospitalisation,2016,September,Sunday,11,Sideswipe,Multi-Vehicle,151.95046,-27.578386,New England Hwy,South St,South Toowoomba,Toowoomba Region,4350,Toowoomba,Darling Downs,Southern,Southern,Downs South West,Toowoomba - Central,Toowoomba,Toowoomba,Inner Regional,Toowoomba South,Groom,State-controlled,Intersection - Cross,No traffic control,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,201,Veh'S Opposite Approach: Head On,Head-on,0,1,0,0,1,3,0,0,0,0,0,0,0.031338,0.000003
538,Polygon,1,538,2,Old Bruce Hwy,148529,Fatal,2016,November,Tuesday,10,Hit object,Single Vehicle,152.778761,-26.38769,Old Bruce Hwy,<Null>,Federal,Noosa Shire,4568,Pomona,Sunshine Coast,Central,SEQ North,North Coast and Wide Bay/Burnett,Noosa Hinterland,Noosa Hinterland,Sunshine Coast,Inner Regional,Nicklin,Wide Bay,State-controlled,No Roadway Feature,No traffic control,80 - 90 km/h,Sealed - Dry,Raining,Daylight,Curved - view open,Level,803,Off Path-Curve: Off Cway Rt Bend Hit Obj,Off carriageway on curve hit object,1,0,0,0,1,1,0,0,0,0,0,0,0.001196,0
539,Polygon,1,539,2,Old Flinders Hwy,279120,Hospitalisation,2016,August,Saturday,22,Overturned,Single Vehicle,146.835768,-19.422136,Old Flinders Hwy,<Null>,Oak Valley,Townsville City,4811,Stuart,Townsville,Northern,Northern,North Queensland,Townsville - South,Townsville,Townsville,Outer Regional,Burdekin,Kennedy,Locally-controlled,No Roadway Feature,No traffic control,80 - 90 km/h,Sealed - Dry,Clear,Darkness - Not lighted,Straight,Level,701,Off Path-Straight: Left Off Cway,Off carriageway on straight,0,2,0,0,2,1,0,0,0,0,0,0,0.001165,0
540,Polygon,6,540,2,Palmerston Hwy,298585,Hospitalisation,2016,January,Sunday,17,Hit object,Single Vehicle,145.68994,-17.5747,Palmerston Hwy,<Null>,Wooroonooran,Tablelands Region,4860,South Johnstone,Far North,Northern,Northern,North Queensland,Wooroonooran,Innisfail - Cassowary Coast,Cairns,Outer Regional,Hill,Kennedy,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Curved - view obscured,Grade,800,Off Path-Curve: Other,Other,0,1,0,0,1,1,0,0,0,0,0,0,0.005792,0.000001
541,Polygon,11,541,2,Peak Downs Hwy,258551,Hospitalisation,2016,April,Monday,4,Fall from vehicle,Single Vehicle,148.939972,-21.332004,Peak Downs Hwy,<Null>,Eton,Mackay Region,4741,Eton,Mackay,Central,Central,Central Queensland,Walkerston - Eton,Mackay,Mackay - Isaac - Whitsunday,Outer Regional,Mirani,Capricornia,State-controlled,No Roadway Feature,No traffic control,60 km/h,Sealed - Wet,Clear,Darkness - Not lighted,Straight,Grade,906,Pass & Misc: Parked Car Ran Away,Other,0,1,0,0,1,1,0,0,0,0,1,0,0.012899,0.000001
542,Polygon,2,542,2,Scenic Hwy,254981,Hospitalisation,2016,January,Saturday,19,Rear-end,Multi-Vehicle,150.769751,-23.160245,Scenic Hwy,<Null>,Lammermoor,Livingstone Shire,4703,Yeppoon,Capricornia,Central,Central,Central Queensland,Yeppoon,Rockhampton,Central Queensland,Inner Regional,Keppel,Capricornia,Locally-controlled,No Roadway Feature,No traffic control,60 km/h,Sealed - Dry,Clear,Dawn/Dusk,Straight,Level,303,Veh'S Same Direction: Right Rear,Rear-end,0,7,0,0,7,3,0,0,0,0,0,0,0.00118,0
543,Polygon,41,543,2,Warrego Hwy,189974,Hospitalisation,2016,June,Saturday,18,Hit object,Single Vehicle,152.600172,-27.563967,Warrego Hwy,Weier Rd,Marburg,Ipswich City,4346,Marburg,Ipswich,Southern,SEQ South,Metropolitan,Rosewood,Ipswich Hinterland,Ipswich,Inner Regional,Ipswich West,Blair,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Darkness - Lighted,Curved - view open,Grade,805,Off Path-Curve: Out Of Control On Cway,Out of control on curve,0,1,0,0,1,1,0,0,0,0,0,0,0.047418,0.000005
544,Polygon,2,544,2,Wide Bay Hwy,207250,Fatal,2016,February,Tuesday,15,Head-on,Multi-Vehicle,152.19578,-26.14632,Wide Bay Hwy,<Null>,Cinnabar,Gympie Region,4600,Kilkivan,Wide Bay Burnett,Central,Southern,North Coast and Wide Bay/Burnett,Kilkivan,Gympie - Cooloola,Wide Bay,Outer Regional,Nanango,Wide Bay,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Curved - view open,Grade,201,Veh'S Opposite Approach: Head On,Head-on,1,2,0,0,3,2,0,0,0,0,0,0,0.00239,0
545,Polygon,1,545,2,Balonne Hwy,239223,Hospitalisation,2017,October,Tuesday,13,Head-on,Multi-Vehicle,147.774192,-27.970064,Balonne Hwy,<Null>,Bollon,Balonne Shire,4488,Bollon,South West,Southern,Southern,Downs South West,Balonne,Darling Downs (west) - Maranoa,Darling Downs - Maranoa,Very Remote,Warrego,Maranoa,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,201,Veh'S Opposite Approach: Head On,Head-on,0,1,0,0,1,1,0,1,0,0,0,0,0.001205,0
546,Polygon,19,546,2,Barkly Hwy,304722,Hospitalisation,2017,April,Sunday,21,Hit object,Single Vehicle,139.989797,-20.797041,Barkly Hwy,East St,Cloncurry,Cloncurry Shire,4824,Cloncurry,Mount Isa,Northern,Northern,North Queensland,Mount Isa Region,Outback - North,Queensland - Outback,Very Remote,Traeger,Kennedy,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Darkness - Not lighted,Curved - view open,Level,803,Off Path-Curve: Off Cway Rt Bend Hit Obj,Off carriageway on curve hit object,0,1,0,1,2,1,0,0,0,0,0,0,0.011694,0.000001
547,Polygon,11,547,2,Brisbane Valley Hwy,151556,Hospitalisation,2017,May,Friday,18,Hit object,Single Vehicle,152.631051,-27.412316,Brisbane Valley Hwy,Clive St,Wivenhoe Pocket,Somerset Region,4306,Lowood,Ipswich,Southern,SEQ North,North Coast and Wide Bay/Burnett,Lowood,Ipswich Hinterland,Ipswich,Inner Regional,Nanango,Blair,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Darkness - Not lighted,Straight,Level,703,Off Path-Straight: Left Off Cway Hit Obj,Off carriageway on straight hit object,0,1,0,0,1,1,0,0,0,0,0,0,0.012015,0.000001
548,Polygon,439,548,2,Bruce Hwy,148547,Hospitalisation,2017,September,Sunday,23,Hit pedestrian,Hit pedestrian,152.89011,-26.410668,Bruce Hwy,Nambour Connection Rd,Black Mountain,Noosa Shire,4563,Cooroy,Sunshine Coast,Central,SEQ North,North Coast and Wide Bay/Burnett,Noosa Hinterland,Noosa Hinterland,Sunshine Coast,Inner Regional,Nicklin,Wide Bay,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Darkness - Lighted,Straight,Level,4,Ped'N: Play; Work; Stand; Lie On C'Way,Pedestrian,0,1,0,0,1,1,0,0,0,0,1,0,0.35751,0.000033
549,Polygon,14,549,2,Bunya Hwy,214689,Hospitalisation,2017,December,Tuesday,18,Hit object,Single Vehicle,151.817299,-26.437714,Bunya Hwy,Webbs Rd,Memerambi,South Burnett Region,4610,Kingaroy,South West,Southern,Southern,North Coast and Wide Bay/Burnett,Kingaroy Region - South,Burnett,Wide Bay,Inner Regional,Nanango,Maranoa,State-controlled,Intersection - T-Junction,No traffic control,100 - 110 km/h,Sealed - Dry,Smoke/Dust,Dawn/Dusk,Curved - view open,Level,804,Off Path-Curve: Off Cway Lt Bend Hit Obj,Off carriageway on curve hit object,0,1,0,0,1,1,0,0,0,0,0,0,0.013175,0.000001
550,Polygon,33,550,2,Burnett Hwy,205887,Hospitalisation,2017,August,Monday,14,Hit object,Single Vehicle,151.140932,-25.289017,Burnett Hwy,Kerwee Rd,Ceratodus,North Burnett Region,4627,Eidsvold,Wide Bay Burnett,Central,Southern,North Coast and Wide Bay/Burnett,Monto - Eidsvold,Burnett,Wide Bay,Outer Regional,Callide,Flynn,State-controlled,Intersection - T-Junction,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,700,Off Path-Straight: Other,Other,0,2,0,0,2,1,0,0,0,0,0,0,0.029746,0.000003
551,Polygon,8,551,2,Capricorn Hwy,240121,Fatal,2017,February,Thursday,15,Hit object,Single Vehicle,147.16133,-23.65784,Capricorn Hwy,<Null>,Port Wine,Barcaldine Region,4724,Alpha,South West,Southern,Central,Central Queensland,Barcaldine - Blackall,Outback - South,Queensland - Outback,Very Remote,Gregory,Maranoa,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Curved - view open,Grade,803,Off Path-Curve: Off Cway Rt Bend Hit Obj,Off carriageway on curve hit object,1,1,0,0,2,1,0,0,0,0,0,0,0.009457,0.000001
552,Polygon,55,552,2,Captain Cook Hwy,286078,Hospitalisation,2017,January,Tuesday,0,Angle,Multi-Vehicle,145.769344,-16.918693,Captain Cook Hwy,Minnie St,Cairns City,Cairns Region,4870,Cairns,Far North,Northern,Northern,North Queensland,Cairns City,Cairns - South,Cairns,Outer Regional,Cairns,Leichhardt,State-controlled,Intersection - Cross,Give way sign,60 km/h,Sealed - Dry,Clear,Darkness - Lighted,Straight,Level,101,Veh'S Adjacent Approach: Thru-Thru,Intersection from adjacent approaches,0,1,3,0,4,1,0,0,1,0,0,0,0.032832,0.000003
553,Polygon,12,553,2,Carnarvon Hwy,238114,Hospitalisation,2017,April,Sunday,0,Hit object,Single Vehicle,148.644108,-25.769137,Carnarvon Hwy,<Null>,Simmie,Maranoa Region,4454,Injune,South West,Southern,Southern,Downs South West,Roma Region,Darling Downs (west) - Maranoa,Darling Downs - Maranoa,Remote,Warrego,Maranoa,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Darkness - Not lighted,Straight,Level,703,Off Path-Straight: Left Off Cway Hit Obj,Off carriageway on straight hit object,0,1,0,0,1,0,0,1,0,0,0,0,0.014353,0.000001
554,Polygon,34,554,2,Cunningham Hwy,186792,Hospitalisation,2017,December,Saturday,16,Overturned,Single Vehicle,152.445965,-28.047971,Cunningham Hwy,Cunningham Rd,Tarome,Scenic Rim Region,4309,Boonah,Ipswich,Southern,SEQ South,South Coast,Boonah,Ipswich Hinterland,Ipswich,Inner Regional,Scenic Rim,Wright,State-controlled,No Roadway Feature,No traffic control,80 - 90 km/h,Sealed - Dry,Clear,Daylight,Curved - view obscured,Grade,801,Off Path-Curve: Off Cway Right Bend,Off carriageway on curve,0,1,0,0,1,1,0,0,0,0,0,0,0.03015,0.000003
555,Polygon,28,555,2,D'Aguilar Hwy,149884,Hospitalisation,2017,February,Saturday,15,Hit object,Single Vehicle,152.587967,-26.938921,D'Aguilar Hwy,Rogers Dr,Winya,Somerset Region,4515,Kilcoy,Moreton,Southern,SEQ North,North Coast and Wide Bay/Burnett,Kilcoy,Caboolture Hinterland,Moreton Bay - North,Inner Regional,Nanango,Blair,State-controlled,No Roadway Feature,No traffic control,60 km/h,Sealed - Dry,Clear,Daylight,Curved - view open,Crest,804,Off Path-Curve: Off Cway Lt Bend Hit Obj,Off carriageway on curve hit object,0,1,0,0,1,1,0,0,0,0,0,0,0.028764,0.000003
556,Polygon,18,556,2,Dawson Hwy,240375,Hospitalisation,2017,September,Saturday,11,Hit object,Single Vehicle,149.710265,-24.64819,Dawson Hwy,Kariboe St,Oombabeer,Central Highlands Region,4718,Moura,Capricornia,Central,Central,Central Queensland,Central Highlands - East,Central Highlands (qld),Central Queensland,Remote,Gregory,Flynn,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Straight,Grade,703,Off Path-Straight: Left Off Cway Hit Obj,Off carriageway on straight hit object,0,1,1,0,2,1,0,0,0,0,0,0,0.018958,0.000002
557,Polygon,16,557,2,Flinders Hwy,270194,Hospitalisation,2017,April,Thursday,9,Overturned,Single Vehicle,146.414245,-20.007891,Flinders Hwy,<Null>,Breddan,Charters Towers Region,4820,Charters Towers,Townsville,Northern,Northern,North Queensland,Dalrymple,Charters Towers - Ayr - Ingham,Townsville,Outer Regional,Traeger,Kennedy,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,700,Off Path-Straight: Other,Other,0,1,0,0,1,0,0,1,0,0,0,0,0.018684,0.000002
558,Polygon,14,558,2,Gore Hwy,228761,Hospitalisation,2017,September,Tuesday,15,Angle,Multi-Vehicle,151.928636,-27.567308,Gore Hwy,O'Quinn St,Harristown,Toowoomba Region,4350,Toowoomba,Darling Downs,Southern,Southern,Downs South West,Drayton - Harristown,Toowoomba,Toowoomba,Inner Regional,Toowoomba South,Groom,State-controlled,Intersection - T-Junction,No traffic control,60 km/h,Sealed - Wet,Raining,Daylight,Straight,Level,202,Veh'S Opposite Approach: Thru-Right,Opposing vehicles turning,0,1,0,0,1,2,0,0,0,0,0,0,0.014454,0.000001
559,Polygon,2,559,2,Gregory Hwy,242721,Hospitalisation,2017,October,Friday,16,Rear-end,Multi-Vehicle,148.15781,-23.52226,Gregory Hwy,<Null>,Emerald,Central Highlands Region,4720,Emerald,Capricornia,Central,Central,Central Queensland,Emerald,Central Highlands (qld),Central Queensland,Outer Regional,Gregory,Flynn,State-controlled,No Roadway Feature,No traffic control,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,301,Veh'S Same Direction: Rear End,Rear-end,0,1,0,0,1,3,0,0,0,0,0,0,0.002366,0
560,Polygon,17,560,2,Isis Hwy,200076,Hospitalisation,2017,April,Thursday,13,Rear-end,Multi-Vehicle,152.053452,-25.476346,Isis Hwy,Isis Hwy Service Rd,Degilbo,North Burnett Region,4621,Biggenden,Wide Bay Burnett,Central,Southern,North Coast and Wide Bay/Burnett,Gayndah - Mundubbera,Burnett,Wide Bay,Outer Regional,Callide,Flynn,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Straight,Grade,301,Veh'S Same Direction: Rear End,Rear-end,0,3,1,0,4,3,0,0,0,0,0,0,0.013082,0.000001
561,Polygon,48,561,2,Kennedy Hwy,284646,Fatal,2017,January,Saturday,1,Hit pedestrian,Hit pedestrian,145.479484,-17.218651,Kennedy Hwy,Lawson St,Tolga,Tablelands Region,4882,Atherton,Far North,Northern,Northern,North Queensland,Atherton,Tablelands (east) - Kuranda,Cairns,Outer Regional,Hill,Kennedy,State-controlled,No Roadway Feature,No traffic control,60 km/h,Sealed - Dry,Clear,Darkness - Not lighted,Straight,Level,4,Ped'N: Play; Work; Stand; Lie On C'Way,Pedestrian,1,0,0,0,1,1,0,0,0,0,1,0,0.030069,0.000003
562,Polygon,17,562,2,Landsborough Hwy,240061,Hospitalisation,2017,March,Thursday,16,Hit object,Single Vehicle,146.595276,-25.470833,Landsborough Hwy,<Null>,Nive,Murweh Shire,4470,Augathella,South West,Southern,Southern,Downs South West,Charleville,Outback - South,Queensland - Outback,Very Remote,Warrego,Maranoa,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Raining,Daylight,Curved - view open,Grade,803,Off Path-Curve: Off Cway Rt Bend Hit Obj,Off carriageway on curve hit object,0,1,0,0,1,1,0,0,0,0,0,0,0.020126,0.000002
563,Polygon,8,563,2,Leichhardt Hwy,232217,Hospitalisation,2017,January,Tuesday,11,Hit object,Single Vehicle,150.302529,-28.074409,Leichhardt Hwy,<Null>,Billa Billa,Goondiwindi Region,4390,Goondiwindi,Darling Downs,Southern,Southern,Downs South West,Inglewood - Waggamba,Darling Downs (west) - Maranoa,Darling Downs - Maranoa,Outer Regional,Southern Downs,Maranoa,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Curved - view obscured,Level,803,Off Path-Curve: Off Cway Rt Bend Hit Obj,Off carriageway on curve hit object,0,1,0,0,1,1,0,0,0,0,0,0,0.00957,0.000001
564,Polygon,2,564,2,Mitchell Hwy,239669,Hospitalisation,2017,February,Sunday,16,Overturned,Single Vehicle,145.745278,-28.081111,Mitchell Hwy,<Null>,Cunnamulla,Paroo Shire,4490,Cunnamulla,South West,Southern,Southern,Downs South West,Far South West,Outback - South,Queensland - Outback,Very Remote,Warrego,Maranoa,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,705,Off Path-Straight:Out Of Control On Cway,Out of control on straight,0,3,0,0,3,1,0,0,0,0,0,0,0.002414,0
565,Polygon,6,565,2,Moonie Hwy,230078,Hospitalisation,2017,February,Wednesday,13,Hit object,Single Vehicle,150.973137,-27.324862,Moonie Hwy,<Null>,Ducklo,Western Downs Region,4405,Dalby,South West,Southern,Southern,Downs South West,Wambo,Darling Downs - East,Darling Downs - Maranoa,Inner Regional,Warrego,Maranoa,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,703,Off Path-Straight: Left Off Cway Hit Obj,Off carriageway on straight hit object,0,1,0,0,1,1,0,0,0,0,0,0,0.007213,0.000001
566,Polygon,20,566,2,Mt Lindesay Hwy,68119,Hospitalisation,2017,July,Wednesday,8,Hit object,Single Vehicle,152.933377,-28.045925,Mt Lindesay Hwy,Mt Lindesay Hwy Service Rd,Josephville,Scenic Rim Region,4285,Beaudesert,Logan,South Eastern,SEQ South,South Coast,Beaudesert,Beaudesert,Logan - Beaudesert,Inner Regional,Scenic Rim,Wright,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,703,Off Path-Straight: Left Off Cway Hit Obj,Off carriageway on straight hit object,0,1,0,0,1,1,0,0,0,0,0,0,0.018081,0.000002
567,Polygon,7,567,2,Mulligan Hwy,292720,Hospitalisation,2017,October,Tuesday,19,Hit animal,Other,145.23666,-15.592301,Mulligan Hwy,<Null>,Cooktown,Cook Shire,4895,Cooktown,Far North,Northern,Northern,North Queensland,Cape York,Far North,Queensland - Outback,Remote,Cook,Leichhardt,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Darkness - Not lighted,Straight,Level,301,Veh'S Same Direction: Rear End,Rear-end,0,1,0,0,1,1,0,0,0,0,0,1,0.008079,0.000001
568,Polygon,57,568,2,New England Hwy,220771,Hospitalisation,2017,August,Friday,8,Hit pedestrian,Hit pedestrian,151.95386,-27.541835,New England Hwy,North St,Harlaxton,Toowoomba Region,4350,Toowoomba,Darling Downs,Southern,Southern,Downs South West,North Toowoomba - Harlaxton,Toowoomba,Toowoomba,Inner Regional,Toowoomba North,Groom,State-controlled,Intersection - Cross,Operating traffic lights,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,3,Ped'N: Far Side Vehicle Hit From Left,Pedestrian,0,1,0,0,1,0,0,0,1,0,1,0,0.032506,0.000003
569,Polygon,1,569,2,Old Bruce Hwy,241439,Hospitalisation,2017,June,Friday,12,Hit object,Single Vehicle,151.176561,-23.969576,Old Bruce Hwy,<Null>,Calliope,Gladstone Region,4680,Calliope,Capricornia,Central,Central,Central Queensland,Gladstone Hinterland,Gladstone,Central Queensland,Inner Regional,Callide,Flynn,Locally-controlled,No Roadway Feature,No traffic control,80 - 90 km/h,Sealed - Dry,Clear,Daylight,Curved - view open,Level,804,Off Path-Curve: Off Cway Lt Bend Hit Obj,Off carriageway on curve hit object,0,1,0,0,1,1,0,0,0,0,0,0,0.001184,0
570,Polygon,1,570,2,Old Landsborough Hwy,256546,Hospitalisation,2017,December,Tuesday,14,Hit object,Single Vehicle,142.416394,-21.911754,Old Landsborough Hwy,<Null>,Kynuna,Winton Shire,4823,Winton,South West,Southern,Central,Central Queensland,Far Central West,Outback - South,Queensland - Outback,Very Remote,Gregory,Maranoa,Locally-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Unsealed - Dry,Clear,Daylight,Straight,Level,704,Off Path-Straight:Right Off Cway Hit Obj,Off carriageway on straight hit object,0,1,0,0,1,1,0,0,0,0,0,0,0.001174,0
571,Polygon,5,571,2,Palmerston Hwy,298587,Hospitalisation,2017,September,Friday,16,Hit object,Single Vehicle,145.683137,-17.568227,Palmerston Hwy,<Null>,Wooroonooran,Tablelands Region,4860,Millaa Millaa,Far North,Northern,Northern,North Queensland,Wooroonooran,Innisfail - Cassowary Coast,Cairns,Outer Regional,Hill,Kennedy,State-controlled,Bridge/Causeway,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Curved - view open,Dip,803,Off Path-Curve: Off Cway Rt Bend Hit Obj,Off carriageway on curve hit object,0,1,0,0,1,0,1,0,0,0,0,0,0.004633,0
